Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-490EF2DB,2025-12-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,20,1,Late,,0.23,5.6,3.41,1568.25,2550,Standard Shipping
ORD-17CB5B82,2024-06-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,21,19,0,On Time,,0.77,5.0,4.44,7639.32,8632,Standard Shipping
ORD-129A1D27,2025-10-31,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,25,6,Late,Port Congestion,0.64,1.0,5.84,8402.13,9315,Standard Shipping
ORD-59EEB216,2024-09-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,17,0,On Time,,0.56,3.3,4.16,5124.6,6570,Standard Shipping
ORD-65785824,2024-11-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,17,0,On Time,,0.31,1.6,2.76,4907.26,7492,Standard Shipping
ORD-DA732B9C,2024-08-26,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,5,4,0,On Time,,0.43,8.9,6.32,61866.09,7866,Standard Shipping
ORD-48C22109,2024-03-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.62,1.3,3.3,4589.46,5666,Standard Shipping
ORD-FAB63E66,2024-10-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,,0.65,7.0,4.34,1776.22,2153,Standard Shipping
ORD-55E4A825,2024-06-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.39,5.0,2.65,6871.47,9887,Standard Shipping
ORD-08CADB7B,2024-02-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.73,9.1,6.67,5701.22,6591,Standard Shipping
ORD-28C402A2,2024-07-14,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,,0.15,6.0,2.11,37905.72,5993,Standard Shipping
ORD-84A36C3F,2024-06-01,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.76,9.9,4.97,69773.44,7208,Standard Shipping
ORD-391896E2,2025-10-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.53,6.7,5.48,2668.32,3488,Standard Shipping
ORD-EA004305,2025-12-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,17,0,On Time,,0.21,9.5,4.91,3599.14,5949,Standard Shipping
ORD-6B8C5BAA,2025-02-04,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.29,1.3,2.51,9400.88,1325,Standard Shipping
ORD-428A6F6F,2024-11-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.38,2.6,3.8,475.41,689,Standard Shipping
ORD-91A05BA0,2024-10-18,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.47,2.6,3.83,3527.26,4799,Standard Shipping
ORD-E49FE78D,2024-03-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.12,3.1,4.53,2335.76,4171,Standard Shipping
ORD-411FEAF0,2025-10-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.45,4.3,4.34,1821.2,2512,Standard Shipping
ORD-6C1A4371,2024-07-22,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,5,11,6,Late,Severe Weather (Typhoon/Storm),0.15,0.0,3.25,45858.78,4028,Expedited Air Freight
ORD-6C074E52,2024-08-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,20,26,6,Late,Severe Weather (Typhoon/Storm),0.73,3.9,4.15,1966.48,1263,Expedited Air Freight
ORD-26650F9C,2025-05-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,19,0,On Time,,0.77,0.2,6.01,6656.09,7521,Standard Shipping
ORD-1A21F19A,2025-03-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,19,0,On Time,,0.79,9.9,2.11,4423.09,4942,Standard Shipping
ORD-DA695C45,2025-02-03,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,,0.63,3.6,2.57,28239.75,3150,Standard Shipping
ORD-81D4B864,2025-08-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.79,8.4,3.06,3792.12,4237,Standard Shipping
ORD-E8BD7063,2024-06-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,19,0,On Time,,0.89,8.2,5.53,5747.49,6082,Standard Shipping
ORD-AF5A800D,2024-12-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,21,18,0,On Time,,0.34,4.9,2.13,5130.86,7658,Standard Shipping
ORD-457BD9EB,2024-07-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,19,0,On Time,,0.6,2.4,6.97,2407.2,3009,Standard Shipping
ORD-A1615913,2024-03-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.66,9.6,3.48,2389.57,2879,Standard Shipping
ORD-2C77E130,2025-06-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,,0.27,0.1,3.81,5667.38,8925,Standard Shipping
ORD-50FE44B4,2024-04-10,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.69,7.3,6.39,72435.93,7793,Standard Shipping
ORD-AE2DC05E,2025-12-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,19,0,On Time,,0.48,5.2,4.45,859.14,1161,Standard Shipping
ORD-FE3F3D1E,2025-06-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,23,2,Late,Port Congestion,0.2,3.9,4.74,4941.42,7487,Standard Shipping
ORD-7F857A7E,2025-07-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.41,9.3,4.27,5845.86,8292,Standard Shipping
ORD-A8726221,2024-05-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,22,3,Late,Port Congestion,0.61,1.1,3.5,5439.62,6143,Standard Shipping
ORD-286C8B01,2024-12-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,22,3,Late,Port Congestion,0.76,1.9,5.33,1887.6,1950,Standard Shipping
ORD-FC2BCCCD,2025-04-02,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.86,6.9,3.39,1080.66,1162,Standard Shipping
ORD-BF265B35,2024-03-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.41,1.2,3.13,6094.72,8645,Standard Shipping
ORD-CE82D7AA,2024-12-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.75,8.5,2.22,2059.75,2354,Standard Shipping
ORD-A06685E7,2024-04-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,,0.79,3.4,2.28,8399.58,9385,Standard Shipping
ORD-6E39B0C4,2025-03-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,22,1,Late,Port Congestion,0.17,8.6,2.68,5585.58,8680,Standard Shipping
ORD-923DB19B,2024-02-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.67,0.6,3.55,1042.08,1248,Standard Shipping
ORD-0812B134,2025-07-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,23,2,Late,Severe Weather (Typhoon/Storm),0.48,7.9,3.75,7407.7,8342,Standard Shipping
ORD-C8B72A74,2024-03-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.19,4.2,4.12,4157.86,6988,Standard Shipping
ORD-0DDF3C85,2024-02-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,,0.2,3.5,3.85,1422.6,2371,Standard Shipping
ORD-27C80681,2024-05-06,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.85,0.5,1.77,14438.33,1419,Standard Shipping
ORD-B8D94390,2025-03-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.3,4.9,4.05,2217.8,3412,Standard Shipping
ORD-84000F49,2024-09-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.69,7.2,3.09,6013.02,7116,Standard Shipping
ORD-C88096C4,2024-01-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,19,0,On Time,,0.41,4.0,2.32,3718.17,5274,Standard Shipping
ORD-F808E599,2025-03-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,19,0,On Time,,0.76,1.3,1.69,1613.92,1834,Standard Shipping
ORD-83BFB9F0,2025-07-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.36,0.5,4.68,3197.36,4702,Standard Shipping
ORD-CC9CB9B1,2025-07-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,17,0,On Time,,0.73,5.4,5.83,3542.18,4095,Standard Shipping
ORD-D35FF7B1,2025-11-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,,0.82,9.8,4.9,7755.93,8523,Standard Shipping
ORD-5827B027,2025-07-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.62,3.3,2.66,256.77,317,Standard Shipping
ORD-D029B7D3,2024-08-13,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,11,7,Late,Severe Weather (Typhoon/Storm),0.75,2.2,2.78,81687.38,4715,Expedited Air Freight
ORD-7E9F56E8,2025-09-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,19,0,On Time,,0.28,10.0,1.88,2446.72,3823,Standard Shipping
ORD-0736DC8D,2025-04-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,16,0,On Time,,0.67,4.1,3.89,1742.64,2087,Standard Shipping
ORD-6DA0EE1C,2025-09-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,24,4,Late,Severe Weather (Typhoon/Storm),0.78,3.5,2.43,7290.17,6826,Standard Shipping
ORD-1EFB09FE,2024-03-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.31,0.2,3.8,1808.46,2761,Standard Shipping
ORD-6CA7C215,2024-03-31,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.32,3.1,4.45,4662.24,7064,Standard Shipping
ORD-F131D4C4,2024-11-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,,0.12,8.9,1.82,2277.52,4067,Standard Shipping
ORD-FB30B532,2025-03-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,19,0,On Time,,0.46,5.9,5.57,4310.65,5905,Standard Shipping
ORD-E500FCE6,2025-08-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,17,0,On Time,,0.22,7.0,3.75,4454.83,7303,Standard Shipping
ORD-165260EA,2025-06-16,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,2,0,On Time,,0.63,4.5,5.98,7458.88,832,Standard Shipping
ORD-9361B09F,2025-05-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,21,2,Late,Port Congestion,0.22,9.8,1.15,177.14,264,Standard Shipping
ORD-F3D53208,2024-09-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,19,0,On Time,,0.16,3.4,1.4,4147.58,7151,Standard Shipping
ORD-8BE30745,2024-04-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,18,0,On Time,,0.51,3.3,4.75,3004.14,3979,Standard Shipping
ORD-E66EF4CA,2025-03-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.44,1.8,3.43,3046.32,4231,Standard Shipping
ORD-C009F3D2,2025-12-31,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,23,4,Late,Port Congestion,0.76,9.7,4.44,4926.15,5089,Standard Shipping
ORD-E2689317,2024-07-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,27,7,Late,Severe Weather (Typhoon/Storm),0.2,2.5,2.95,1044.0,1450,Standard Shipping
ORD-A5DD6BBF,2025-06-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.57,6.4,2.2,7722.04,9837,Standard Shipping
ORD-7D44AAAB,2025-08-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,17,0,On Time,,0.3,2.6,3.7,3744.0,5760,Standard Shipping
ORD-2F54DC4C,2024-06-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.64,6.2,5.37,6768.28,8254,Standard Shipping
ORD-ED698EFC,2024-10-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.51,5.0,1.75,3751.59,4969,Standard Shipping
ORD-EAC0332D,2024-10-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,19,0,On Time,,0.55,2.5,3.86,7613.6,9824,Standard Shipping
ORD-E5B4CC33,2025-07-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,,0.43,1.6,4.44,5562.7,7780,Standard Shipping
ORD-AA9FA4E0,2024-01-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,16,0,On Time,,0.59,3.2,3.41,4897.99,6161,Standard Shipping
ORD-FCBE7C07,2024-06-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,,0.12,7.1,3.36,2546.32,4547,Standard Shipping
ORD-6E29C098,2024-02-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.81,6.7,4.21,8124.19,8977,Standard Shipping
ORD-CC77CFE6,2025-06-18,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.51,4.0,3.45,3059.26,4052,Standard Shipping
ORD-31C2835E,2025-10-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,26,5,Late,Port Congestion,0.75,2.1,4.19,7609.53,7906,Standard Shipping
ORD-E93AD938,2025-12-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.81,4.7,3.14,3692.4,4080,Standard Shipping
ORD-37E0149B,2024-07-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,24,3,Late,Severe Weather (Typhoon/Storm),0.44,1.8,4.0,7870.18,9109,Standard Shipping
ORD-6A6C79D0,2024-12-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,,0.85,3.5,2.93,6253.93,6761,Standard Shipping
ORD-F068E8C8,2025-05-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.25,3.4,4.08,5887.5,9420,Standard Shipping
ORD-3FEE82B4,2024-09-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.13,10.0,4.95,806.25,1427,Standard Shipping
ORD-B9863C46,2025-01-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,21,25,4,Late,Port Congestion,0.73,9.5,2.53,1973.89,1383,Expedited Air Freight
ORD-C8475E02,2025-07-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,17,0,On Time,,0.85,8.8,2.84,6756.2,7304,Standard Shipping
ORD-94162C71,2024-04-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.63,8.4,2.41,1391.2,1707,Standard Shipping
ORD-F73C6F86,2024-04-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.71,6.2,4.47,6104.7,7140,Standard Shipping
ORD-4043FF76,2024-04-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.79,1.5,3.29,4074.04,4552,Standard Shipping
ORD-B8AFD173,2025-02-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,17,0,On Time,,0.27,4.9,3.33,1633.86,2573,Standard Shipping
ORD-EBBC848D,2024-01-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,21,17,0,On Time,,0.71,7.5,4.94,7750.57,9065,Standard Shipping
ORD-7841942A,2024-08-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,21,1,Late,Severe Weather (Typhoon/Storm),0.14,3.5,5.59,108.07,158,Standard Shipping
ORD-C8D92E47,2024-08-03,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,2,0,On Time,,0.55,6.0,3.66,37697.55,4422,Standard Shipping
ORD-16B0F802,2025-05-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.76,7.9,1.84,2604.8,2960,Standard Shipping
ORD-A8E68D61,2025-08-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,26,7,Late,Severe Weather (Typhoon/Storm),0.27,2.1,4.73,4946.9,6492,Standard Shipping
ORD-B9972981,2024-04-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.28,4.8,1.85,4481.28,7002,Standard Shipping
ORD-1668BDAE,2024-02-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.6,7.3,5.53,6004.0,7505,Standard Shipping
ORD-B8FED3E5,2025-05-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,17,0,On Time,,0.14,8.1,2.23,5650.98,9914,Standard Shipping
ORD-31FD0F1C,2024-01-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,17,0,On Time,,0.23,1.3,4.58,2785.34,4529,Standard Shipping
ORD-1D142FC9,2024-01-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.45,1.0,4.44,2214.15,3054,Standard Shipping
ORD-5F2C019A,2025-01-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.22,0.2,3.51,5995.08,9828,Standard Shipping
ORD-AFEA2D56,2025-05-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,21,19,0,On Time,,0.42,7.6,1.29,4367.92,6152,Standard Shipping
ORD-99E91CE8,2025-08-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,19,0,On Time,,0.55,4.5,4.08,7218.35,9314,Standard Shipping
ORD-ABFAB0F0,2024-03-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.68,0.0,3.16,3310.44,3941,Standard Shipping
ORD-ECF4C702,2024-06-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.7,6.9,2.74,5480.8,6448,Standard Shipping
ORD-14FD301B,2024-09-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.38,4.7,5.41,6666.78,9662,Standard Shipping
ORD-B6282C7B,2024-02-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.63,1.0,2.92,3986.98,4892,Standard Shipping
ORD-1A6AF843,2025-09-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.22,0.7,2.38,4710.42,7722,Standard Shipping
ORD-74CB21B6,2024-09-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,17,0,On Time,,0.22,8.5,6.17,1289.54,2114,Standard Shipping
ORD-03B9366B,2024-10-28,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,1,0,On Time,,0.58,9.8,4.7,43597.73,5017,Standard Shipping
ORD-12B28A7C,2024-04-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.38,1.6,4.95,4070.31,5899,Standard Shipping
ORD-360667FF,2024-04-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.56,6.5,4.57,5518.5,7075,Standard Shipping
ORD-81F95C58,2025-06-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,20,1,Late,,0.7,0.3,3.41,7531.0,8860,Standard Shipping
ORD-59B25691,2025-06-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.82,5.5,2.73,1021.93,1123,Standard Shipping
ORD-31C2E917,2025-12-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.1,3.7,3.33,2024.55,3681,Standard Shipping
ORD-CF56E81F,2025-04-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.31,9.1,4.1,2302.98,3516,Standard Shipping
ORD-74FB246F,2024-04-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.51,8.5,3.2,6170.61,8173,Standard Shipping
ORD-5E4A6D79,2024-06-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,20,1,Late,,0.66,2.4,4.13,3803.89,4583,Standard Shipping
ORD-96AF1546,2024-01-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.51,2.3,5.01,6121.54,8108,Standard Shipping
ORD-194D32E7,2024-06-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,17,0,On Time,,0.15,5.4,2.14,3787.52,6587,Standard Shipping
ORD-0A273953,2024-11-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.65,7.6,3.25,6336.82,7681,Standard Shipping
ORD-D56A149D,2024-12-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.34,9.7,3.4,6219.61,9283,Standard Shipping
ORD-78B4A330,2024-12-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.49,7.6,4.34,1449.77,1946,Standard Shipping
ORD-0828E5DB,2024-10-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,26,5,Late,Port Congestion,0.65,7.6,3.26,7312.64,8058,Standard Shipping
ORD-73EE24C3,2025-06-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,16,0,On Time,,0.65,3.1,3.81,642.67,779,Standard Shipping
ORD-92EE536C,2025-08-02,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,16,0,On Time,,0.46,0.9,2.52,2685.67,3679,Standard Shipping
ORD-FE7DCC70,2024-12-14,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,2,0,On Time,,0.73,3.9,2.82,48602.62,5108,Standard Shipping
ORD-48543414,2025-08-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,28,7,Late,Severe Weather (Typhoon/Storm),0.29,1.8,5.72,835.92,1080,Standard Shipping
ORD-D9C7A2CE,2025-04-18,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,19,0,On Time,,0.54,0.3,4.14,4552.24,5912,Standard Shipping
ORD-2C6C02DF,2024-04-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.7,1.9,1.99,620.5,730,Standard Shipping
ORD-1370B48B,2025-06-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.46,4.4,4.21,5683.05,7785,Standard Shipping
ORD-88109B53,2025-10-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,20,18,0,On Time,,0.54,3.2,4.77,2893.66,3758,Standard Shipping
ORD-0420A694,2025-04-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,21,18,0,On Time,,0.5,2.4,1.95,1182.75,1577,Standard Shipping
ORD-E3713413,2025-06-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.77,5.0,6.1,3459.47,3909,Standard Shipping
ORD-034AEF1F,2024-07-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.36,4.4,4.43,2582.64,3798,Standard Shipping
ORD-C8CDB7CC,2024-02-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.24,6.7,2.34,2098.7,3385,Standard Shipping
ORD-D1B7A35E,2024-12-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.18,3.9,3.42,1336.94,2266,Standard Shipping
ORD-F8F61F13,2025-04-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.84,5.5,3.33,7092.28,7709,Standard Shipping
ORD-CA9708B6,2025-11-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.72,4.5,2.74,5454.12,6342,Standard Shipping
ORD-E94A4ACB,2024-06-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.86,6.5,4.98,381.3,410,Standard Shipping
ORD-7EB1173E,2024-07-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.76,7.3,3.59,378.4,430,Standard Shipping
ORD-36D714E7,2024-05-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.48,5.9,4.43,3577.16,4834,Standard Shipping
ORD-93135FFA,2024-06-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.11,2.9,4.64,3427.68,6176,Standard Shipping
