transit_id,route_distance_nm,route_complexity,port_pair_risk,eta_delay_days,speed_anomaly_pct,position_deviation_pct,vessel_speed_knots,month,quarter,is_typhoon_season,is_peak_season,day_of_week,hist_disruption_count,avg_hist_delay_days,seasonal_risk_score,route_risk_score,carrier_on_time_rate,carrier_avg_delay,carrier_reliability_score,news_risk_score_7day,news_event_frequency,news_sentiment_avg,news_sentiment_trend,weather_wind_speed_avg,weather_storm_risk,port_congestion_level,port_wait_time_ratio,target_on_time,target_delay_days
2506,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.3,1.0,1,0.0
2507,6500,0.6,0.4,6.100000000000001,-30.348258706467668,30.348258706467668,13.4742951907131,5,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.3,1.0,0,6.1
2508,6380,0.6,0.4,0.8000000000000007,-5.063291139240529,5.063291139240529,17.14135021097046,5,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.8
2509,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
2510,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.35,1.1,1,0.0
2511,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,5,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.35,1.1,1,0.0
2512,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
2513,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.45,1.3,1,0.0
2514,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.45,1.3,1,0.0
2515,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.35,1.1,1,0.0
2516,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
2517,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
2518,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
2519,6500,0.6,0.4,0.0,0.0,0.0,22.569444444444443,5,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.3,1.0,1,0.0
2520,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
2521,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2522,6500,0.6,0.4,6.899999999999999,-33.01435406698564,33.01435406698564,12.958532695374801,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,0,6.9
2523,6500,0.6,0.4,0.0,0.0,0.0,22.569444444444443,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2524,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2525,6500,0.6,0.4,0.5,-3.448275862068969,3.448275862068969,18.67816091954023,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.5
2526,6400,0.6,0.4,0.09999999999999964,-0.6622516556291508,0.6622516556291508,17.93598233995585,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.1
2527,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2528,6500,0.6,0.4,0.1999999999999993,-1.639344262295056,1.639344262295056,22.199453551912573,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.2
2529,6500,0.6,0.4,2.8000000000000007,-17.72151898734178,17.72151898734178,17.14135021097046,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,0,2.8
2530,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2531,6380,0.6,0.4,0.09999999999999964,-0.6622516556291508,0.6622516556291508,17.93598233995585,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.1
2532,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2533,6500,0.6,0.4,0.09999999999999964,-0.7633587786259455,0.7633587786259455,20.674300254452927,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.1
2534,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2535,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2536,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2537,6430,0.6,0.4,0.5999999999999996,-4.109589041095884,4.109589041095884,18.550228310502284,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.6
2538,6500,0.6,0.4,0.5,-3.448275862068969,3.448275862068969,18.67816091954023,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.5
2539,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2540,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2541,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2542,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2543,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2544,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2545,6380,0.6,0.4,4.100000000000001,-21.465968586387447,21.465968586387447,14.179755671902267,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,0,4.1
2546,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2547,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2548,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2549,6400,0.6,0.4,0.5999999999999996,-3.846153846153857,3.846153846153857,17.36111111111111,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.6
2550,6500,0.6,0.4,2.8999999999999986,-17.159763313609467,17.159763313609467,16.025641025641026,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,0,2.9
2551,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2552,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2553,6500,0.6,0.4,2.3000000000000007,-16.083916083916087,16.083916083916087,18.939393939393938,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,0,2.3
2554,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2555,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2556,6400,0.6,0.4,0.09999999999999964,-0.6622516556291508,0.6622516556291508,17.93598233995585,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.1
2557,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2558,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2559,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2560,6500,0.6,0.4,0.5,-3.9999999999999885,3.9999999999999885,21.666666666666668,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.5
2561,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2562,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2563,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2564,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2565,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2566,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2567,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2568,6500,0.6,0.4,0.1999999999999993,-1.4084507042253285,1.4084507042253285,19.072769953051647,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.2
2569,6430,0.6,0.4,0.40000000000000036,-2.777777777777777,2.777777777777777,18.80787037037037,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.4
2570,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2571,6500,0.6,0.4,0.0,0.0,0.0,22.569444444444443,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2572,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2573,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2574,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2575,6480,0.6,0.4,4.899999999999999,-25.92592592592592,25.92592592592592,14.329805996472665,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,0,4.9
2576,6400,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2577,6450,0.6,0.4,1.3000000000000007,-8.496732026143809,8.496732026143809,17.701525054466227,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,0,1.3
2578,6430,0.6,0.4,0.5999999999999996,-4.109589041095884,4.109589041095884,18.550228310502284,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.6
2579,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2580,6500,0.6,0.4,2.0,-12.500000000000005,12.500000000000005,16.927083333333332,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,0,2.0
2581,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2582,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2583,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2584,6430,0.6,0.4,0.9000000000000004,-6.040268456375846,6.040268456375846,18.176733780760625,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.9
2585,6500,0.6,0.4,0.6999999999999993,-4.761904761904744,4.761904761904744,18.42403628117914,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.7
2586,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2587,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2588,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2589,6400,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2590,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2591,6400,0.6,0.4,1.0,-6.250000000000015,6.250000000000015,16.927083333333332,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,1.0
2592,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
2593,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2594,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2595,6450,0.6,0.4,0.40000000000000036,-2.777777777777777,2.777777777777777,18.80787037037037,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.4
2596,6400,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2597,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2598,6400,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2599,6500,0.6,0.4,0.9000000000000004,-6.040268456375846,6.040268456375846,18.176733780760625,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.9
2600,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2601,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,7,3,1,0,3,0,0,0.2,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.5,1.4,1,0.0
2602,6500,0.6,0.4,0.3000000000000007,-2.097902097902105,2.097902097902105,18.939393939393938,7,3,1,0,3,0,0,0.2,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.3,1.0,1,0.3
2603,6400,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
2604,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2605,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
2606,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,7,3,1,0,3,0,0,0.2,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.35,1.1,1,0.0
2607,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
2608,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,7,3,1,0,3,0,0,0.2,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.3,1.0,1,0.0
2609,6500,0.6,0.4,0.5999999999999996,-4.109589041095884,4.109589041095884,18.550228310502284,7,3,1,0,3,0,0,0.2,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.35,1.1,1,0.6
2610,6450,0.6,0.4,1.1999999999999993,-7.894736842105251,7.894736842105251,17.817982456140353,7,3,1,0,3,0,0,0.2,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.45,1.3,0,1.2
2611,6480,0.6,0.4,0.3000000000000007,-2.097902097902105,2.097902097902105,18.939393939393938,7,3,1,0,3,0,0,0.2,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.5,1.4,1,0.3
2612,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,7,3,1,0,3,0,0,0.2,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.3,1.0,1,0.0
2613,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
